rows,accuracy,balanced_accuracy,precision,recall,f1,roc_auc,pr_auc,mcc,false_positive_rate,false_negative_rate,brier,logloss,ece,tn,fp,fn,tp,seed,dataset,model,condition_type,missing_groups
150178,0.9963376792872458,0.9939682556099227,0.9919905462184874,0.989975758369914,0.9909821282177406,0.9996628562552732,0.998655686193956,0.9886851990205198,0.0020392471500685,0.0100242416300858,0.0034188166118862,0.01727713000797,0.0064679127356599,119408,244,306,30220,2028,source,full_method,pairwise_unseen,G1_Packet_Byte_Magnitude+G2_Temporal_Activity
150178,0.8746820439744836,0.6918113945629378,0.9994879672299029,0.3836729345475987,0.5544929457437743,0.99177963461857,0.9705718137260234,0.5755862612682353,5.014542172299669e-05,0.6163270654524012,0.108716925844667,0.6420193856081722,0.1218316095269484,119646,6,18814,11712,2028,source,ordinary_baseline,pairwise_unseen,G1_Packet_Byte_Magnitude+G3_TCP_Control_Flags
150178,0.9982221097630812,0.9966271358574976,0.99730467080827,0.9939395924785428,0.9956192882573957,0.9999389253425994,0.999747867278086,0.9945062718488062,0.0006853207635476,0.0060604075214571,0.0014300673775902,0.0079620318754909,0.0040589581374445,119570,82,185,30341,2028,source,full_method,pairwise_unseen,G1_Packet_Byte_Magnitude+G3_TCP_Control_Flags
150178,0.8476008469948993,0.6323822594116706,0.9326084494280212,0.2697372731442049,0.4184474653792402,0.8671530733970069,0.6753803427069194,0.4529524230517667,0.0049727543208638,0.7302627268557951,0.1396607972947052,0.5185680007292346,0.1366819375224501,119057,595,22292,8234,2028,source,ordinary_baseline,pairwise_unseen,G1_Packet_Byte_Magnitude+G4_Rate_Header_Flow_Context
150178,0.8729241300323616,0.691769655719072,0.9706317867719644,0.3865229640306624,0.552879433953423,0.9355546145299014,0.8672211479524443,0.5658942895776775,0.0029836525925183,0.6134770359693376,0.0733873428296249,0.251804645223062,0.0670901420638895,119295,357,18727,11799,2028,source,full_method,pairwise_unseen,G1_Packet_Byte_Magnitude+G4_Rate_Header_Flow_Context
150178,0.9658538534272664,0.9196418346525153,0.9885358159575288,0.8417742252506061,0.9092710544939844,0.9992784786586728,0.9970319164388692,0.8927591793284149,0.0024905559455755,0.1582257747493939,0.0274713589702658,0.0897843782629504,0.0361324438702606,119354,298,4830,25696,2028,source,ordinary_baseline,pairwise_unseen,G2_Temporal_Activity+G3_TCP_Control_Flags
150178,0.9981355458189616,0.9964508047041896,0.9972054182009468,0.9936120028827884,0.9954054674936824,0.9999261484667764,0.9996839833375942,0.9942384991181368,0.0007103934744091,0.0063879971172115,0.0014984708411877,0.0063717939410446,0.0008282681752206,119567,85,195,30331,2028,source,full_method,pairwise_unseen,G2_Temporal_Activity+G3_TCP_Control_Flags
150178,0.8894844784189428,0.9213599743477624,0.6527269138834675,0.9750704317630872,0.7819827393697374,0.980921647186634,0.9302601033183124,0.7375185240683798,0.1323504830675625,0.0249295682369127,0.0529857867430671,0.1676440410645105,0.0533355184872928,103816,15836,761,29765,2028,source,ordinary_baseline,pairwise_unseen,G2_Temporal_Activity+G4_Rate_Header_Flow_Context
150178,0.9572174353100988,0.897616804910615,0.9904758028409784,0.7971892812684269,0.8833832471186133,0.9953362677029278,0.9780704989004818,0.8651382997828099,0.0019556714471968,0.202810718731573,0.0264625187330241,0.0808510444786971,0.0253278565894394,119418,234,6191,24335,2028,source,full_method,pairwise_unseen,G2_Temporal_Activity+G4_Rate_Header_Flow_Context
150178,0.8614311017592456,0.9095744838831012,0.5956901985502678,0.990696455480574,0.7440155485029646,0.9780377766075684,0.9057813645673224,0.696863559859687,0.1715474877143716,0.009303544519426,0.0969990938782009,0.3913247927464572,0.1194883557847567,99126,20526,284,30242,2028,source,ordinary_baseline,pairwise_unseen,G3_TCP_Control_Flags+G4_Rate_Header_Flow_Context
