rows,accuracy,balanced_accuracy,precision,recall,f1,roc_auc,pr_auc,mcc,false_positive_rate,false_negative_rate,brier,logloss,ece,tn,fp,fn,tp,seed,dataset,model,condition_type,missing_groups
150178,0.8597930455859047,0.6552722826201006,0.99863100252738,0.3106532136539343,0.4738893608515316,0.9577990559538732,0.8812936316281822,0.5134867533478348,0.0001086484137331,0.6893467863460656,0.1376827966263502,0.9583103873837092,0.1500677371478785,119639,13,21043,9483,2027,source,ordinary_baseline,pairwise_unseen,G1_Packet_Byte_Magnitude+G2_Temporal_Activity
150178,0.9963110442275168,0.9938905369961276,0.9920218005121808,0.9898119635720368,0.9909156500065592,0.9997288652083728,0.9988786657341948,0.9886022319154404,0.0020308895797813,0.010188036427963,0.003173949457085,0.0164736983961379,0.0069368648337648,119409,243,311,30215,2027,source,group_aware,pairwise_unseen,G1_Packet_Byte_Magnitude+G2_Temporal_Activity
150178,0.908415347121416,0.7748264412514696,0.9994639666468136,0.5497281006355238,0.7093160875813678,0.9914438351597016,0.9689978898079464,0.7019395492057775,7.521813258449503e-05,0.4502718993644762,0.0978805517818047,0.5829640074154112,0.1135666556557161,119643,9,13745,16781,2027,source,ordinary_baseline,pairwise_unseen,G1_Packet_Byte_Magnitude+G3_TCP_Control_Flags
150178,0.9968703804818282,0.9932410979873694,0.9974511751075804,0.9871257288868506,0.9922615911485776,0.9999502901707008,0.9997963464377702,0.990321278499208,0.0006435329121117,0.0128742711131494,0.0017656196812551,0.0089799326098774,0.0050737993000602,119575,77,393,30133,2027,source,group_aware,pairwise_unseen,G1_Packet_Byte_Magnitude+G3_TCP_Control_Flags
150178,0.8348559709145148,0.6011295406551238,0.9129995671620256,0.2072986961934089,0.3378807699495421,0.8707612085092851,0.6630261027740195,0.3879379301373254,0.0050396148831611,0.7927013038065911,0.1404794148038531,0.4861929947837565,0.1364931997315217,119049,603,24198,6328,2027,source,ordinary_baseline,pairwise_unseen,G1_Packet_Byte_Magnitude+G4_Rate_Header_Flow_Context
150178,0.8808014489472492,0.7146603803654591,0.9536471433704636,0.4347113935661403,0.5971962827119102,0.9098925813422556,0.8457989961658507,0.5958627585814739,0.0053906328352221,0.5652886064338597,0.0723534629188578,0.2564657044343016,0.0655596313645043,119007,645,17256,13270,2027,source,group_aware,pairwise_unseen,G1_Packet_Byte_Magnitude+G4_Rate_Header_Flow_Context
150178,0.9679979757354604,0.9256846709067426,0.98634747749792,0.854386424687152,0.915636848757197,0.9992058999533424,0.9967031453118644,0.8995343483884661,0.0030170828736669,0.145613575312848,0.0257743759564195,0.0816578063759631,0.0353272978521929,119291,361,4445,26081,2027,source,ordinary_baseline,pairwise_unseen,G2_Temporal_Activity+G3_TCP_Control_Flags
150178,0.9981089107592324,0.9963852867850388,0.997205050637906,0.9934809670444866,0.9953395254192786,0.9999258471660456,0.9996807975980192,0.9941560586296146,0.0007103934744091,0.0065190329555133,0.0014986833232339,0.0063690262867884,0.0009318195640821,119567,85,199,30327,2027,source,group_aware,pairwise_unseen,G2_Temporal_Activity+G3_TCP_Control_Flags
150178,0.8809945531302854,0.8600430355677406,0.6678338373388508,0.8247395662713752,0.7380393996247655,0.9714486042369188,0.9062587264670025,0.6683170370555737,0.104653495135894,0.1752604337286248,0.0598908002735996,0.1826375349853374,0.0707229116053288,107130,12522,5350,25176,2027,source,ordinary_baseline,pairwise_unseen,G2_Temporal_Activity+G4_Rate_Header_Flow_Context
150178,0.9554328863082476,0.8926170695952986,0.9923970083880832,0.7867719321234358,0.8777020483490782,0.9952362808980656,0.9781760119502036,0.859472167194073,0.0015377929328385,0.2132280678765642,0.0282356384949385,0.086608521122022,0.0271126609179016,119468,184,6509,24017,2027,source,group_aware,pairwise_unseen,G2_Temporal_Activity+G4_Rate_Header_Flow_Context
150178,0.8488793298618972,0.9010142349873752,0.5745227536590473,0.988861953744349,0.7267868106468273,0.9717799069090092,0.8589805784668739,0.6767501106218915,0.1868334837695985,0.0111380462556509,0.1038159405856539,0.4191239150060388,0.1245557131285723,97297,22355,340,30186,2027,source,ordinary_baseline,pairwise_unseen,G3_TCP_Control_Flags+G4_Rate_Header_Flow_Context
150178,0.9689967904753026,0.9272265407765904,0.9891838741396264,0.8568433466553103,0.918269905912091,0.9925514688013352,0.975467037888016,0.9027925463069372,0.0023902651021295,0.1431566533446897,0.0274180434583997,0.0971267023867184,0.0240553054822682,119366,286,4370,26156,2027,source,group_aware,pairwise_unseen,G3_TCP_Control_Flags+G4_Rate_Header_Flow_Context
999143,0.8689066530016224,0.61363650165075,0.9891608661033056,0.2277813923227065,0.3702927361624591,0.8171454363319877,0.6568180237211253,0.4403492124696767,0.0005083890212065,0.7722186076772934,0.1332091209556191,1.123411130286243,0.142948550170819,829651,422,130559,38511,2027,target,ordinary_baseline,complete,
999143,0.8534283881286262,0.567557177727634,0.9880911287538832,0.1354468563316969,0.2382364262455395,0.8150995274536691,0.7011922231337255,0.336555045926445,0.0003325008764289,0.864553143668303,0.1260350069418623,1.0474075431786742,0.1364854589366546,829797,276,146170,22900,2027,target,group_aware,complete,
999143,0.8237649665763559,0.4973340792477571,0.0793955384984408,0.0039155379428639,0.007463023088023,0.7328983030984124,0.4593430114012636,-0.0219757452015573,0.0092473794473498,0.996084462057136,0.1635251304996448,1.2805781212505605,0.1672081762038211,822397,7676,168408,662,2027,target,ordinary_baseline,single,G1_Packet_Byte_Magnitude
999143,0.8780745098549457,0.6485444672118114,0.9316317395355636,0.3015969716685396,0.4556775378346134,0.8246893932419292,0.6834320655348574,0.4895228641040149,0.004508037244917,0.6984030283314604,0.0994172166374223,0.6889455485099171,0.1036343762499233,826331,3742,118079,50991,2027,target,group_aware,single,G1_Packet_Byte_Magnitude
999143,0.8311623060963246,0.5011384727958514,0.9748110831234256,0.0022889927249068,0.0045672608826497,0.8288818835971956,0.6710620742848554,0.04283722145095,1.2047133203947125e-05,0.9977110072750932,0.1658199798168269,1.5444829321626052,0.1673535885881774,830063,10,168683,387,2027,target,ordinary_baseline,single,G2_Temporal_Activity
999143,0.8580673637307172,0.5813940427880843,0.9881451237419864,0.1631868456852191,0.2801143199435507,0.8253288830864152,0.6876352336240548,0.3703303417491506,0.0003987601090506,0.8368131543147809,0.1223414966950958,1.0140857187926535,0.1311207083767065,829742,331,141480,27590,2027,target,group_aware,single,G2_Temporal_Activity
999143,0.8552399406291191,0.5730889700415809,0.9859972949319756,0.1466019991719406,0.2552521008403361,0.8155075124695286,0.6499650316318037,0.3499671684116064,0.0004240590887789,0.8533980008280594,0.1385046718133796,1.1807426231334788,0.1466072191395559,829721,352,144284,24786,2027,target,ordinary_baseline,single,G3_TCP_Control_Flags
999143,0.8548756284135504,0.5718264479785455,0.9889096522586936,0.1439817826935588,0.2513656123829291,0.8198391336071015,0.7092913910255022,0.3474562483413256,0.0003288867364677,0.8560182173064411,0.1256429998379311,1.0320444018987442,0.1364673350875989,829800,273,144727,24343,2027,target,group_aware,single,G3_TCP_Control_Flags
999143,0.7612363795772977,0.5776990357986267,0.2968431146687872,0.30027207665464,0.298547750174217,0.7345773740344674,0.3539945613187293,0.1546903237606742,0.1448740050573865,0.6997279233453599,0.1883594690536811,0.8563931073547825,0.1873181376647952,709817,120256,118303,50767,2027,target,ordinary_baseline,single,G4_Rate_Header_Flow_Context
999143,0.8301144080476969,0.5031100784737296,0.40831964969896,0.0088247471461524,0.0172761168106343,0.8290907931107986,0.539976303232314,0.0386358311041825,0.0026045901986933,0.9911752528538476,0.1472905240292693,0.8748391815938872,0.151217490060339,827911,2162,167578,1492,2027,target,group_aware,single,G4_Rate_Header_Flow_Context
999143,0.8308080024581066,0.5000703741619416,0.96,0.0001419530372035,0.000283864100062,0.7249199665607352,0.4931377583802562,0.010550092220882,1.2047133203947122e-06,0.9998580469627965,0.1651099187452492,1.61311063371538,0.166829187452017,830072,1,169046,24,2027,target,ordinary_baseline,pairwise_unseen,G1_Packet_Byte_Magnitude+G2_Temporal_Activity
999143,0.8776401375979214,0.6451956416741831,0.9454753068798172,0.293842787011297,0.4483451029939309,0.8369568378332082,0.6619944273017383,0.4877828274294256,0.0034515036629308,0.7061572129887029,0.1040607693301317,0.6245526704525964,0.1121656327771453,827208,2865,119390,49680,2027,target,group_aware,pairwise_unseen,G1_Packet_Byte_Magnitude+G2_Temporal_Activity
999143,0.8236868996730198,0.4970021406361949,0.0661854661120626,0.0031998580469627,0.0061045789984428,0.7280481743275021,0.4560103235695748,-0.0249565943517269,0.0091955767745728,0.9968001419530372,0.1647116055652659,1.34750381044508,0.1683827474099673,822440,7633,168529,541,2027,target,ordinary_baseline,pairwise_unseen,G1_Packet_Byte_Magnitude+G3_TCP_Control_Flags
999143,0.8798079954521024,0.6502848284386098,0.9569719926109752,0.3033477257940498,0.4606692625177959,0.8304511963960493,0.7084128244736327,0.5001960663465373,0.0027780689168302,0.6966522742059502,0.0977124913559372,0.6682544531695237,0.1042965063740288,827767,2306,117783,51287,2027,target,group_aware,pairwise_unseen,G1_Packet_Byte_Magnitude+G3_TCP_Control_Flags
999143,0.8283108624090846,0.5376793057546112,0.4654130288784419,0.0983734547820429,0.1624171166860346,0.562801946780186,0.266681860208384,0.1521480671667159,0.0230148432728205,0.901626545217957,0.1502724013655821,0.869706529112141,0.1343315540076146,810969,19104,152438,16632,2027,target,ordinary_baseline,pairwise_unseen,G1_Packet_Byte_Magnitude+G4_Rate_Header_Flow_Context
999143,0.8214910178022565,0.5410237070365461,0.4050045011866764,0.1170816821434908,0.1816505005827131,0.5590586735967636,0.2679838510946145,0.1426217187818787,0.0350342680703986,0.8829183178565091,0.1605843426613247,0.6360573541531147,0.1385180128593234,800992,29081,149275,19795,2027,target,group_aware,pairwise_unseen,G1_Packet_Byte_Magnitude+G4_Rate_Header_Flow_Context
999143,0.830826017897338,0.5001212515526113,1.0,0.0002425031052226,0.0004848886234485,0.834402492972879,0.6528672481884656,0.0141942314231601,0.0,0.9997574968947772,0.1671050983853644,1.6059672520185744,0.1680941406201924,830073,0,169029,41,2027,target,ordinary_baseline,pairwise_unseen,G2_Temporal_Activity+G3_TCP_Control_Flags
999143,0.8580563542956313,0.5813897718631036,0.987721056776688,0.1631927603951026,0.2801059876956813,0.8269250980557568,0.6907431699749538,0.3702272093190893,0.0004132166688953,0.8368072396048973,0.1225179103301525,1.0070082057537582,0.1312951397174078,829730,343,141479,27591,2027,target,group_aware,pairwise_unseen,G2_Temporal_Activity+G3_TCP_Control_Flags
999143,0.8611630167053165,0.5985363607887241,0.901439001163898,0.2015614834092387,0.3294565774336069,0.8219399336727655,0.5202765195131994,0.3872672543875289,0.0044887618317906,0.7984385165907613,0.1316737672620763,0.5482624120562114,0.1262676724714043,826347,3726,134992,34078,2027,target,ordinary_baseline,pairwise_unseen,G2_Temporal_Activity+G4_Rate_Header_Flow_Context
999143,0.8288122921343591,0.4993214346515642,0.0898876404494382,0.0012775773348317,0.0025193470692178,0.8758041262771679,0.644781907288577,-0.0103883187073831,0.0026347080317032,0.9987224226651684,0.1471537257587947,0.7789167235024478,0.156301087956467,827886,2187,168854,216,2027,target,group_aware,pairwise_unseen,G2_Temporal_Activity+G4_Rate_Header_Flow_Context
999143,0.7630749552366378,0.5785488701707212,0.2998082477155437,0.2996273732773407,0.299717783207805,0.7349016938371964,0.3531561468569847,0.1571354961918896,0.1425296329358984,0.7003726267226592,0.1901622800065681,0.8650473773387252,0.1868746599921257,711763,118310,118412,50658,2027,target,ordinary_baseline,pairwise_unseen,G3_TCP_Control_Flags+G4_Rate_Header_Flow_Context
999143,0.8318118627663907,0.5041222553762981,0.7630769230769231,0.0088010883066185,0.0174014735118699,0.8330608431129447,0.5468949538741974,0.0700405249813081,0.0005565775540223,0.9911989116933816,0.1501733942659638,0.8723448004928082,0.1536743856882711,829611,462,167582,1488,2027,target,group_aware,pairwise_unseen,G3_TCP_Control_Flags+G4_Rate_Header_Flow_Context
150178,0.9991609956185328,0.9992050577897374,0.9966021955044432,0.9992793028893402,0.9979389537736776,0.9999758220195224,0.999901449109242,0.9974136619713444,0.0008691873098652,0.0007206971106597,0.0006566050596137,0.0029374878757361,0.0002991627880606,119548,104,22,30504,2028,source,ordinary_baseline,complete,
150178,0.9992009482081264,0.9988641096612748,0.9977735577237902,0.998296534102077,0.99803497740224,0.9999419258926736,0.9997559502082964,0.9975335436421844,0.0005683147795272,0.001703465897923,0.0007018580644933,0.0035136951715219,0.0002354171451669,119584,68,52,30474,2028,source,group_aware,complete,
150178,0.8793498381920122,0.7032690085048428,0.9996778091018927,0.406571447290834,0.5780489508860995,0.996570035467616,0.9864498746133176,0.5940957393636034,3.343028114866446e-05,0.593428552709166,0.1018670310424718,0.5218279874212405,0.1161073026311269,119648,4,18115,12411,2028,source,ordinary_baseline,single,G1_Packet_Byte_Magnitude
150178,0.9988946450212416,0.9982326605374808,0.9974439638222572,0.9971172115573608,0.9972805609252646,0.9999127940408477,0.9996298880089578,0.9965869326660376,0.0006518904823989,0.002882788442639,0.0009585321150143,0.0050711467649861,0.001186268059524,119574,78,88,30438,2028,source,group_aware,single,G1_Packet_Byte_Magnitude
150178,0.9847247932453488,0.966305294263802,0.9889843425245948,0.9352682958789228,0.961376570023908,0.9994339876180136,0.9976574267037706,0.9524421865744244,0.0026577073513188,0.0647317041210771,0.0139805666636132,0.0435290799308368,0.0205419672475264,119334,318,1976,28550,2028,source,ordinary_baseline,single,G2_Temporal_Activity
150178,0.9981422045838938,0.9964183814054008,0.997336314906771,0.993513726004062,0.9954213506195126,0.9999311617495362,0.9997053679835346,0.9942589290959852,0.0006769631932604,0.0064862739959378,0.0014309047662626,0.006075859126977,0.0007487598659484,119571,81,198,30328,2028,source,group_aware,single,G2_Temporal_Activity
150178,0.9991143842640068,0.99878538406512,0.9974141599292986,0.998231016182926,0.9978224208785632,0.9999692669148053,0.9998745775556984,0.9972667161377315,0.0006602480526861,0.0017689838170739,0.0010826030461307,0.0045858806196716,0.0018739956594168,119573,79,54,30472,2028,source,ordinary_baseline,single,G3_TCP_Control_Flags
150178,0.9991609956185328,0.9988024348664808,0.9976753323292517,0.9981982572233504,0.997936726272352,0.9999558908598372,0.9998153894557446,0.9974102181204388,0.0005933874903887,0.0018017427766494,0.0007274997998423,0.003510219872438,0.0002037269314352,119581,71,55,30471,2028,source,group_aware,single,G3_TCP_Control_Flags
150178,0.8680565728668647,0.914940243870736,0.6071721598527146,0.9939395924785428,0.7538417580779407,0.9833804893480442,0.9268858571463756,0.7087652790040527,0.1640591047370708,0.0060604075214571,0.0945475164824075,0.3728977088334176,0.1166782873577189,100022,19630,185,30341,2028,source,ordinary_baseline,single,G4_Rate_Header_Flow_Context
150178,0.9699623113904832,0.929406354231504,0.9898324232724534,0.8610692524405424,0.9209719521381896,0.9968964150692056,0.9880631231086656,0.9058798537781336,0.0022565439775348,0.1389307475594575,0.0263884767157498,0.0896452546314873,0.0236610890563591,119382,270,4241,26285,2028,source,group_aware,single,G4_Rate_Header_Flow_Context
150178,0.8509768408155656,0.6335370486025802,0.9988975992160706,0.2671493153377449,0.421555957611786,0.9640433497341904,0.8940635140811596,0.4740341414450819,7.521813258449503e-05,0.7328506846622551,0.141926430261965,0.9868553578404268,0.1534155990737311,119643,9,22371,8155,2028,source,ordinary_baseline,pairwise_unseen,G1_Packet_Byte_Magnitude+G2_Temporal_Activity
150178,0.9963376792872458,0.9939682556099227,0.9919905462184874,0.989975758369914,0.9909821282177406,0.9996628562552732,0.998655686193956,0.9886851990205198,0.0020392471500685,0.0100242416300858,0.0034188166118862,0.01727713000797,0.0064679127356599,119408,244,306,30220,2028,source,group_aware,pairwise_unseen,G1_Packet_Byte_Magnitude+G2_Temporal_Activity
150178,0.8746820439744836,0.6918113945629378,0.9994879672299029,0.3836729345475987,0.5544929457437743,0.99177963461857,0.9705718137260234,0.5755862612682353,5.014542172299669e-05,0.6163270654524012,0.108716925844667,0.6420193856081722,0.1218316095269484,119646,6,18814,11712,2028,source,ordinary_baseline,pairwise_unseen,G1_Packet_Byte_Magnitude+G3_TCP_Control_Flags
150178,0.9982221097630812,0.9966271358574976,0.99730467080827,0.9939395924785428,0.9956192882573957,0.9999389253425994,0.999747867278086,0.9945062718488062,0.0006853207635476,0.0060604075214571,0.0014300673775902,0.0079620318754909,0.0040589581374445,119570,82,185,30341,2028,source,group_aware,pairwise_unseen,G1_Packet_Byte_Magnitude+G3_TCP_Control_Flags
150178,0.8476008469948993,0.6323822594116706,0.9326084494280212,0.2697372731442049,0.4184474653792402,0.8671530733970069,0.6753803427069194,0.4529524230517667,0.0049727543208638,0.7302627268557951,0.1396607972947052,0.5185680007292346,0.1366819375224501,119057,595,22292,8234,2028,source,ordinary_baseline,pairwise_unseen,G1_Packet_Byte_Magnitude+G4_Rate_Header_Flow_Context
150178,0.8729241300323616,0.691769655719072,0.9706317867719644,0.3865229640306624,0.552879433953423,0.9355546145299014,0.8672211479524443,0.5658942895776775,0.0029836525925183,0.6134770359693376,0.0733873428296249,0.251804645223062,0.0670901420638895,119295,357,18727,11799,2028,source,group_aware,pairwise_unseen,G1_Packet_Byte_Magnitude+G4_Rate_Header_Flow_Context
150178,0.9658538534272664,0.9196418346525153,0.9885358159575288,0.8417742252506061,0.9092710544939844,0.9992784786586728,0.9970319164388692,0.8927591793284149,0.0024905559455755,0.1582257747493939,0.0274713589702658,0.0897843782629504,0.0361324438702606,119354,298,4830,25696,2028,source,ordinary_baseline,pairwise_unseen,G2_Temporal_Activity+G3_TCP_Control_Flags
150178,0.9981355458189616,0.9964508047041896,0.9972054182009468,0.9936120028827884,0.9954054674936824,0.9999261484667764,0.9996839833375942,0.9942384991181368,0.0007103934744091,0.0063879971172115,0.0014984708411877,0.0063717939410446,0.0008282681752206,119567,85,195,30331,2028,source,group_aware,pairwise_unseen,G2_Temporal_Activity+G3_TCP_Control_Flags
150178,0.8894844784189428,0.9213599743477624,0.6527269138834675,0.9750704317630872,0.7819827393697374,0.980921647186634,0.9302601033183124,0.7375185240683798,0.1323504830675625,0.0249295682369127,0.0529857867430671,0.1676440410645105,0.0533355184872928,103816,15836,761,29765,2028,source,ordinary_baseline,pairwise_unseen,G2_Temporal_Activity+G4_Rate_Header_Flow_Context
150178,0.9572174353100988,0.897616804910615,0.9904758028409784,0.7971892812684269,0.8833832471186133,0.9953362677029278,0.9780704989004818,0.8651382997828099,0.0019556714471968,0.202810718731573,0.0264625187330241,0.0808510444786971,0.0253278565894394,119418,234,6191,24335,2028,source,group_aware,pairwise_unseen,G2_Temporal_Activity+G4_Rate_Header_Flow_Context
150178,0.8614311017592456,0.9095744838831012,0.5956901985502678,0.990696455480574,0.7440155485029646,0.9780377766075684,0.9057813645673224,0.696863559859687,0.1715474877143716,0.009303544519426,0.0969990938782009,0.3913247927464572,0.1194883557847567,99126,20526,284,30242,2028,source,ordinary_baseline,pairwise_unseen,G3_TCP_Control_Flags+G4_Rate_Header_Flow_Context
150178,0.9689901317103704,0.9272223619914468,0.989146465983436,0.8568433466553103,0.918253787147396,0.9955614253172416,0.98376000841515,0.9027702933620252,0.0023986226724166,0.1431566533446897,0.0268177469362679,0.0894717427470571,0.0233974089356038,119365,287,4370,26156,2028,source,group_aware,pairwise_unseen,G3_TCP_Control_Flags+G4_Rate_Header_Flow_Context
999143,0.8550057399191107,0.572385173993806,0.9860608982084036,0.1451883835097888,0.2531088243179146,0.787324348806699,0.6368174711675908,0.34824806463626,0.0004180355221769,0.8548116164902112,0.1380684923294973,1.177975573014764,0.1458154904344395,829726,347,144523,24547,2028,target,ordinary_baseline,complete,
999143,0.8473802048355441,0.5496976568061063,0.9836084699294172,0.0997338380552433,0.1811044341694725,0.812669942945643,0.7107917789345896,0.2869843221585758,0.0003385244430309,0.9002661619447566,0.1269754420485045,1.0691690762030432,0.138602919548323,829792,281,152208,16862,2028,target,group_aware,complete,
999143,0.8308580453448605,0.5004019317749889,0.658008658008658,0.0008990359022889,0.0017956184547049,0.7237278208329283,0.4512967089439744,0.0198245871436079,9.517235231118228e-05,0.999100964097711,0.1659153979518911,1.4010247025241955,0.1652868301911124,829994,79,168918,152,2028,target,ordinary_baseline,single,G1_Packet_Byte_Magnitude
999143,0.8779594112154117,0.6486494660687228,0.9285220743326787,0.3020346601999172,0.4558032008426089,0.7991103772325148,0.6933027041411719,0.4887642235801454,0.0047357280624716,0.6979653398000828,0.0971468984927002,0.7006363306584926,0.1029721336214695,826142,3931,118005,51065,2028,target,group_aware,single,G1_Packet_Byte_Magnitude
999143,0.8308330239014836,0.500144308035485,0.98,0.0002898207842905,0.0005794701986754,0.7933634583160998,0.6560343552313759,0.0152976235741951,1.2047133203947122e-06,0.9997101792157096,0.1669626781208136,1.5677022281679482,0.1679772668735907,830072,1,169021,49,2028,target,ordinary_baseline,single,G2_Temporal_Activity
999143,0.8522383682816174,0.5641421476280113,0.9855479545145652,0.1286685988052286,0.2276201587293283,0.8161837314451368,0.6945587063441826,0.3272437733714306,0.0003843035492059,0.8713314011947714,0.1244813818842799,1.0453200346026492,0.1356617095138056,829754,319,147316,21754,2028,target,group_aware,single,G2_Temporal_Activity
999143,0.8532412277321665,0.5670182823432178,0.9877396634928916,0.134376293842787,0.2365687688406891,0.7744092152910206,0.6091455664718,0.3351080417860536,0.0003397291563513,0.865623706157213,0.1422700590319499,1.2454517577480482,0.1486125014721647,829791,282,146351,22719,2028,target,ordinary_baseline,single,G3_TCP_Control_Flags
999143,0.8426201254475085,0.5356348317014719,0.977237872306078,0.0716093925592949,0.1334406119288654,0.824274909689466,0.7143184714718007,0.2414757666706653,0.0003397291563513,0.928390607440705,0.1254155658509704,1.034770664947075,0.1382259904421911,829791,282,156963,12107,2028,target,group_aware,single,G3_TCP_Control_Flags
999143,0.7928724917254086,0.6013759190871627,0.3678776717450751,0.3119181404152126,0.3375946636280416,0.7445932585747076,0.4291023702402671,0.2168555216457372,0.1091663022408872,0.6880818595847874,0.1656301624306749,0.7383788087176915,0.1573842735148831,739457,90616,116334,52736,2028,target,ordinary_baseline,single,G4_Rate_Header_Flow_Context
999143,0.8318849253810515,0.5040225725173184,0.8131054131054131,0.0084402910037262,0.0167071564466559,0.8505519139197187,0.5774562760353756,0.0720368424189934,0.0003951459690894,0.9915597089962738,0.1491120588844645,0.8675489878326371,0.1529145067938015,829745,328,167643,1427,2028,target,group_aware,single,G4_Rate_Header_Flow_Context
999143,0.831661734106129,0.5025929979272459,0.9988610478359908,0.0051872005678121,0.0103208040106385,0.7507573484371433,0.5510655522158284,0.0656225957401954,1.2047133203947122e-06,0.9948127994321878,0.1648621216535863,1.609389120155833,0.1665701457557395,830072,1,168193,877,2028,target,ordinary_baseline,pairwise_unseen,G1_Packet_Byte_Magnitude+G2_Temporal_Activity
999143,0.8715649311459921,0.6275883269269259,0.9356169948895589,0.2588040456615603,0.4054541158374143,0.8459893571978431,0.6840110655691619,0.4529584659625661,0.0036273918077084,0.7411959543384397,0.0997556320365975,0.5836918211951453,0.0980849278148944,827062,3011,125314,43756,2028,target,group_aware,pairwise_unseen,G1_Packet_Byte_Magnitude+G2_Temporal_Activity
999143,0.8308160093199872,0.5002282679035234,0.6054421768707483,0.0005264091796297,0.0010519037685338,0.7116221611103488,0.4486864927462341,0.014113207407395,6.987337258289332e-05,0.9994735908203702,0.1663684568406582,1.4704978637440391,0.165648303506239,830015,58,168981,89,2028,target,ordinary_baseline,pairwise_unseen,G1_Packet_Byte_Magnitude+G3_TCP_Control_Flags
999143,0.8817326448766593,0.6563439117200598,0.9558676028084252,0.3156562370615721,0.4745889320681897,0.8343752548479129,0.7198299297366474,0.5104266573051595,0.0029684136214525,0.6843437629384279,0.0948290529789121,0.6483516016297037,0.1022637448962282,827609,2464,115702,53368,2028,target,group_aware,pairwise_unseen,G1_Packet_Byte_Magnitude+G3_TCP_Control_Flags
999143,0.830141431206544,0.5005028740179163,0.270192994996426,0.0022357603359555,0.0044348239269309,0.5490539347282665,0.2630815480562805,0.0100846816620088,0.001230012300123,0.9977642396640444,0.1544536467074053,0.8733529285323198,0.1380605518403014,829052,1021,168692,378,2028,target,ordinary_baseline,pairwise_unseen,G1_Packet_Byte_Magnitude+G4_Rate_Header_Flow_Context
