actual_coverage,benign_coverage,attack_coverage,accepted_rows,abstained_rows,selective_risk,accepted_accuracy,accepted_precision,accepted_recall,accepted_f1,attack_abstention_rate,accepted_false_negative_rate,seed,dataset,model,condition_type,missing_groups,desired_policy_coverage,confidence_cutoff,aurc
0.0,0.0,0.0,0,150178,,,,,,1.0,0.0,2027,source,ordinary_random_forest,single,G4_Rate_Header_Flow_Context,0.8,0.9999126649926116,0.0080427852250951
7.324641425508397e-05,9.193327315882728e-05,0.0,11,150167,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2027,source,ordinary_random_forest,single,G4_Rate_Header_Flow_Context,0.9,0.9993970800012172,0.0080427852250951
0.0326479244629706,0.0409771671179754,0.0,4903,145275,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2027,source,ordinary_random_forest,single,G4_Rate_Header_Flow_Context,0.95,0.9971503853542002,0.0080427852250951
0.7719040072447363,0.8070738474910574,0.6340496625827163,115923,34255,8.626415810494897e-06,0.9999913735841895,1.0,0.9999483337638853,0.9999741662145756,0.3659503374172836,3.2758959575443885e-05,2027,source,group_aware_random_forest,single,G4_Rate_Header_Flow_Context,0.8,0.9996991705628446,0.0015701272963872
0.8441649242898427,0.8721208170360712,0.7345869095197537,126775,23403,0.0002287517254979,0.999771248274502,0.9988417160422328,0.9998662147698892,0.9993537028370216,0.2654130904802463,9.827687872633164e-05,2027,source,group_aware_random_forest,single,G4_Rate_Header_Flow_Context,0.9,0.9983293982691632,0.0015701272963872
0.8978811809985484,0.9263029452077692,0.7864771014872568,134842,15336,0.0010160039156939,0.998983996084306,0.998246712586099,0.9960429856714428,0.9971436315493192,0.2135228985127432,0.0031121011596671,2027,source,group_aware_random_forest,single,G4_Rate_Header_Flow_Context,0.95,0.9940098590285424,0.0015701272963872
0.0,0.0,0.0,0,150178,,,,,,1.0,0.0,2027,source,ordinary_random_forest,pairwise_unseen,G1_Packet_Byte_Magnitude+G2_Temporal_Activity,0.8,0.9999126649926116,0.0779739143505749
0.0,0.0,0.0,0,150178,,,,,,1.0,0.0,2027,source,ordinary_random_forest,pairwise_unseen,G1_Packet_Byte_Magnitude+G2_Temporal_Activity,0.9,0.9993970800012172,0.0779739143505749
0.0,0.0,0.0,0,150178,,,,,,1.0,0.0,2027,source,ordinary_random_forest,pairwise_unseen,G1_Packet_Byte_Magnitude+G2_Temporal_Activity,0.95,0.9971503853542002,0.0779739143505749
0.2132735820160076,0.2676846187276435,0.0,32029,118149,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2027,source,group_aware_random_forest,pairwise_unseen,G1_Packet_Byte_Magnitude+G2_Temporal_Activity,0.8,0.9996991705628446,0.0256614010760186
0.3772523272383438,0.4734981446193962,0.0,56655,93523,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2027,source,group_aware_random_forest,pairwise_unseen,G1_Packet_Byte_Magnitude+G2_Temporal_Activity,0.9,0.9983293982691632,0.0256614010760186
0.5109603270785334,0.641276368134256,0.0001637947978772,76735,73443,6.515931452401121e-05,0.999934840685476,0.0,0.0,0.0,0.9998362052021228,0.0001637947978772,2027,source,group_aware_random_forest,pairwise_unseen,G1_Packet_Byte_Magnitude+G2_Temporal_Activity,0.95,0.9940098590285424,0.0256614010760186
0.0,0.0,0.0,0,150178,,,,,,1.0,0.0,2027,source,ordinary_random_forest,pairwise_unseen,G1_Packet_Byte_Magnitude+G3_TCP_Control_Flags,0.8,0.9999126649926116,0.1053136807048766
0.0,0.0,0.0,0,150178,,,,,,1.0,0.0,2027,source,ordinary_random_forest,pairwise_unseen,G1_Packet_Byte_Magnitude+G3_TCP_Control_Flags,0.9,0.9993970800012172,0.1053136807048766
0.0007590992022799,0.0009527630127369,0.0,114,150064,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2027,source,ordinary_random_forest,pairwise_unseen,G1_Packet_Byte_Magnitude+G3_TCP_Control_Flags,0.95,0.9971503853542002,0.1053136807048766
0.4171649642424323,0.52359342092067,0.0,62649,87529,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2027,source,group_aware_random_forest,pairwise_unseen,G1_Packet_Byte_Magnitude+G3_TCP_Control_Flags,0.8,0.9996991705628446,0.0040968305609671
0.581629799304825,0.6936783338347875,0.14243595623403,87348,62830,0.0,1.0,1.0,1.0,1.0,0.85756404376597,0.0,2027,source,group_aware_random_forest,pairwise_unseen,G1_Packet_Byte_Magnitude+G3_TCP_Control_Flags,0.9,0.9983293982691632,0.0040968305609671
0.7011546298392574,0.8356483803028784,0.1739828343051824,105298,44880,0.0,1.0,1.0,1.0,1.0,0.8260171656948175,0.0,2027,source,group_aware_random_forest,pairwise_unseen,G1_Packet_Byte_Magnitude+G3_TCP_Control_Flags,0.95,0.9940098590285424,0.0040968305609671
0.0,0.0,0.0,0,150178,,,,,,1.0,0.0,2027,source,ordinary_random_forest,pairwise_unseen,G1_Packet_Byte_Magnitude+G4_Rate_Header_Flow_Context,0.8,0.9999126649926116,0.0791197846044628
0.0,0.0,0.0,0,150178,,,,,,1.0,0.0,2027,source,ordinary_random_forest,pairwise_unseen,G1_Packet_Byte_Magnitude+G4_Rate_Header_Flow_Context,0.9,0.9993970800012172,0.0791197846044628
0.0,0.0,0.0,0,150178,,,,,,1.0,0.0,2027,source,ordinary_random_forest,pairwise_unseen,G1_Packet_Byte_Magnitude+G4_Rate_Header_Flow_Context,0.95,0.9971503853542002,0.0791197846044628
0.0,0.0,0.0,0,150178,,,,,,1.0,0.0,2027,source,group_aware_random_forest,pairwise_unseen,G1_Packet_Byte_Magnitude+G4_Rate_Header_Flow_Context,0.8,0.9996991705628446,0.0276831214976576
0.0,0.0,0.0,0,150178,,,,,,1.0,0.0,2027,source,group_aware_random_forest,pairwise_unseen,G1_Packet_Byte_Magnitude+G4_Rate_Header_Flow_Context,0.9,0.9983293982691632,0.0276831214976576
0.0,0.0,0.0,0,150178,,,,,,1.0,0.0,2027,source,group_aware_random_forest,pairwise_unseen,G1_Packet_Byte_Magnitude+G4_Rate_Header_Flow_Context,0.95,0.9940098590285424,0.0276831214976576
0.3249144348706202,0.4078076421622706,0.0,48795,101383,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2027,source,ordinary_random_forest,pairwise_unseen,G2_Temporal_Activity+G3_TCP_Control_Flags,0.8,0.9999126649926116,0.0068141218315818
0.3439318675172129,0.431676862902417,0.0,51651,98527,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2027,source,ordinary_random_forest,pairwise_unseen,G2_Temporal_Activity+G3_TCP_Control_Flags,0.9,0.9993970800012172,0.0068141218315818
0.4562785494546471,0.5726857887874837,0.0,68523,81655,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2027,source,ordinary_random_forest,pairwise_unseen,G2_Temporal_Activity+G3_TCP_Control_Flags,0.95,0.9971503853542002,0.0068141218315818
0.7010947009548669,0.787132684785879,0.3638537640044552,105289,44889,0.0,1.0,1.0,1.0,1.0,0.6361462359955448,0.0,2027,source,group_aware_random_forest,pairwise_unseen,G2_Temporal_Activity+G3_TCP_Control_Flags,0.8,0.9996991705628446,6.832567746901632e-05
0.7998774787252461,0.9093036472436732,0.3709624582323265,120124,30054,8.324731111185109e-06,0.9999916752688888,1.0,0.999911691981632,0.9999558440411532,0.6290375417676735,3.2758959575443885e-05,2027,source,group_aware_random_forest,pairwise_unseen,G2_Temporal_Activity+G3_TCP_Control_Flags,0.9,0.9983293982691632,6.832567746901632e-05
0.856690061127462,0.9701885467856785,0.411812880822905,128656,21522,2.3317995274219624e-05,0.9999766820047258,1.0,0.9997613555007556,0.9998806635108796,0.588187119177095,9.827687872633164e-05,2027,source,group_aware_random_forest,pairwise_unseen,G2_Temporal_Activity+G3_TCP_Control_Flags,0.95,0.9940098590285424,6.832567746901632e-05
0.0,0.0,0.0,0,150178,,,,,,1.0,0.0,2027,source,ordinary_random_forest,pairwise_unseen,G2_Temporal_Activity+G4_Rate_Header_Flow_Context,0.8,0.9999126649926116,0.0244641363009512
0.0,0.0,0.0,0,150178,,,,,,1.0,0.0,2027,source,ordinary_random_forest,pairwise_unseen,G2_Temporal_Activity+G4_Rate_Header_Flow_Context,0.9,0.9993970800012172,0.0244641363009512
4.661135452596253e-05,5.8502992010162807e-05,0.0,7,150171,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2027,source,ordinary_random_forest,pairwise_unseen,G2_Temporal_Activity+G4_Rate_Header_Flow_Context,0.95,0.9971503853542002,0.0244641363009512
0.4217595120457058,0.4613713101327182,0.266494136146236,63339,86839,0.0,1.0,1.0,1.0,1.0,0.733505863853764,0.0,2027,source,group_aware_random_forest,pairwise_unseen,G2_Temporal_Activity+G4_Rate_Header_Flow_Context,0.8,0.9996991705628446,0.0038785197653191
0.6530783470281932,0.7363855180022064,0.3265413090480246,98078,52100,0.0004486225249291,0.9995513774750708,1.0,0.995585874799358,0.9977880554996984,0.6734586909519754,0.0014413942213195,2027,source,group_aware_random_forest,pairwise_unseen,G2_Temporal_Activity+G4_Rate_Header_Flow_Context,0.9,0.9983293982691632,0.0038785197653191
0.7521341341607959,0.8435462842242504,0.3938282120159864,112954,37224,0.0004338049117339,0.999566195088266,1.0,0.9959241390783564,0.9979579078974786,0.6061717879840136,0.0016051890191967,2027,source,group_aware_random_forest,pairwise_unseen,G2_Temporal_Activity+G4_Rate_Header_Flow_Context,0.95,0.9940098590285424,0.0038785197653191
0.0,0.0,0.0,0,150178,,,,,,1.0,0.0,2027,source,ordinary_random_forest,pairwise_unseen,G3_TCP_Control_Flags+G4_Rate_Header_Flow_Context,0.8,0.9999126649926116,0.0133460370741216
0.0,0.0,0.0,0,150178,,,,,,1.0,0.0,2027,source,ordinary_random_forest,pairwise_unseen,G3_TCP_Control_Flags+G4_Rate_Header_Flow_Context,0.9,0.9993970800012172,0.0133460370741216
0.0087962284755423,0.0110403503493464,0.0,1321,148857,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2027,source,ordinary_random_forest,pairwise_unseen,G3_TCP_Control_Flags+G4_Rate_Header_Flow_Context,0.95,0.9971503853542002,0.0133460370741216
0.5935423297686745,0.6681877444589309,0.3009565616196029,89137,61041,0.0,1.0,1.0,1.0,1.0,0.6990434383803971,0.0,2027,source,group_aware_random_forest,pairwise_unseen,G3_TCP_Control_Flags+G4_Rate_Header_Flow_Context,0.8,0.9996991705628446,0.0033262414192209
0.7193197405745182,0.8240230000334303,0.3089169887964358,108026,42152,4.628515357413956e-05,0.9999537148464258,1.0,0.9994697773064688,0.99973481835057,0.6910830112035642,0.0001637947978772,2027,source,group_aware_random_forest,pairwise_unseen,G3_TCP_Control_Flags+G4_Rate_Header_Flow_Context,0.9,0.9983293982691632,0.0033262414192209
0.8138475675531702,0.9158977702002474,0.4138439363165825,122222,27956,0.0009654563008296,0.9990345436991704,1.0,0.990659384152616,0.9953077779545092,0.5861560636834174,0.0038655572299023,2027,source,group_aware_random_forest,pairwise_unseen,G3_TCP_Control_Flags+G4_Rate_Header_Flow_Context,0.95,0.9940098590285424,0.0033262414192209
0.3818962851163447,0.4536384149345901,0.0296681847755367,381569,617574,0.0131457220057184,0.9868542779942816,0.0,0.0,0.0,0.9703318152244632,0.0296681847755367,2027,target,ordinary_random_forest,complete,,0.8,0.9999126649926116,0.0462979498647041
0.5502065269936336,0.6269026941003984,0.1736558821789791,549735,449408,0.0534075509108934,0.9465924490891066,0.0,0.0,0.0,0.8263441178210209,0.1736558821789791,2027,target,ordinary_random_forest,complete,,0.9,0.9993970800012172,0.0462979498647041
0.6668284720005044,0.7504797770798471,0.2561305967942272,666257,332886,0.0649959400051331,0.9350040599948668,0.0,0.0,0.0,0.7438694032057728,0.2561305967942272,2027,target,ordinary_random_forest,complete,,0.95,0.9971503853542002,0.0462979498647041
0.4840718495750858,0.5430486234343245,0.1945170639380138,483657,515486,0.0679965347343261,0.9320034652656738,0.0,0.0,0.0,0.8054829360619862,0.1945170639380138,2027,target,group_aware_random_forest,complete,,0.8,0.9996991705628446,0.0526250685677567
0.650206226736313,0.7275697438659009,0.2703791329035311,649649,349494,0.0703656897801736,0.9296343102198265,0.0,0.0,0.0,0.7296208670964689,0.2703791329035311,2027,target,group_aware_random_forest,complete,,0.9,0.9983293982691632,0.0526250685677567
0.7631520212822389,0.850137277082859,0.3360856449991128,762498,236645,0.0745208512022326,0.9254791487977674,0.0,0.0,0.0,0.6639143550008872,0.3360856449991128,2027,target,group_aware_random_forest,complete,,0.95,0.9940098590285424,0.0526250685677567
0.0,0.0,0.0,0,999143,,,,,,1.0,0.0,2027,target,ordinary_random_forest,single,G1_Packet_Byte_Magnitude,0.8,0.9999126649926116,0.0805950798542848
0.0,0.0,0.0,0,999143,,,,,,1.0,0.0,2027,target,ordinary_random_forest,single,G1_Packet_Byte_Magnitude,0.9,0.9993970800012172,0.0805950798542848
0.001787531914851,0.0021251142971762,0.0001301236174365,1786,997357,0.0123180291153415,0.9876819708846584,0.0,0.0,0.0,0.9998698763825634,0.0001301236174365,2027,target,ordinary_random_forest,single,G1_Packet_Byte_Magnitude,0.95,0.9971503853542002,0.0805950798542848
0.068332561004781,0.0811964730812832,0.0051753711480451,68274,930869,0.0128160060930954,0.9871839939069044,0.0,0.0,0.0,0.9948246288519548,0.0051753711480451,2027,target,group_aware_random_forest,single,G1_Packet_Byte_Magnitude,0.8,0.9996991705628446,0.0672425251114309
0.2406202115212737,0.2730795966137918,0.0812562843792512,240414,758729,0.0571430948280882,0.9428569051719118,0.0,0.0,0.0,0.9187437156207487,0.0812562843792512,2027,target,group_aware_random_forest,single,G1_Packet_Byte_Magnitude,0.9,0.9983293982691632,0.0672425251114309
0.6405659650320324,0.7282684775917299,0.2099781155734311,640017,359126,0.0554688391089611,0.9445311608910388,0.0,0.0,0.0,0.7900218844265688,0.2099781155734311,2027,target,group_aware_random_forest,single,G1_Packet_Byte_Magnitude,0.95,0.9940098590285424,0.0672425251114309
0.2324922458546974,0.2764250855045279,0.0167977760690838,232293,766850,0.0122259387928176,0.9877740612071824,0.0,0.0,0.0,0.9832022239309162,0.0167977760690838,2027,target,ordinary_random_forest,single,G2_Temporal_Activity,0.8,0.9999126649926116,0.0368043869777247
0.3051895474421579,0.3627921881569452,0.0223812621990891,304928,694215,0.0124094868296778,0.9875905131703222,0.0,0.0,0.0,0.9776187378009108,0.0223812621990891,2027,target,ordinary_random_forest,single,G2_Temporal_Activity,0.9,0.9993970800012172,0.0368043869777247
0.4018413780609983,0.4778688139476889,0.0285739634470929,401497,597646,0.0120324684866885,0.9879675315133114,0.0,0.0,0.0,0.971426036552907,0.0285739634470929,2027,target,ordinary_random_forest,single,G2_Temporal_Activity,0.95,0.9971503853542002,0.0368043869777247
0.5657688639163764,0.6688062375236877,0.0598923522801206,565284,433859,0.0179131197769616,0.9820868802230384,0.0,0.0,0.0,0.9401076477198792,0.0598923522801206,2027,target,group_aware_random_forest,single,G2_Temporal_Activity,0.8,0.9996991705628446,0.0365770302648947
0.6576045671140167,0.7629557882258549,0.1403678949547524,657041,342102,0.0361195115677712,0.9638804884322288,0.0,0.0,0.0,0.8596321050452476,0.1403678949547524,2027,target,group_aware_random_forest,single,G2_Temporal_Activity,0.9,0.9983293982691632,0.0365770302648947
0.7952044902481427,0.8816296879912972,0.3708877979535104,794523,204620,0.0789228253933492,0.9210771746066508,0.0,0.0,0.0,0.6291122020464897,0.3708877979535104,2027,target,group_aware_random_forest,single,G2_Temporal_Activity,0.95,0.9940098590285424,0.0365770302648947
0.3131803955990284,0.3722479830087233,0.0231797480333589,312912,686231,0.0125242879787288,0.9874757120212712,0.0,0.0,0.0,0.976820251966641,0.0231797480333589,2027,target,ordinary_random_forest,single,G3_TCP_Control_Flags,0.8,0.9999126649926116,0.0372854203766815
0.4862567220107632,0.5781226470442961,0.0352280120660081,485840,513303,0.0122591799769471,0.9877408200230527,0.0,0.0,0.0,0.964771987933992,0.0352280120660081,2027,target,ordinary_random_forest,single,G3_TCP_Control_Flags,0.9,0.9993970800012172,0.0372854203766815
0.644363219278922,0.7543179937186247,0.1045247530608623,643811,355332,0.0274490494881261,0.9725509505118738,0.0,0.0,0.0,0.8954752469391376,0.1045247530608623,2027,target,ordinary_random_forest,single,G3_TCP_Control_Flags,0.95,0.9971503853542002,0.0372854203766815
0.476354235579892,0.5396802449905008,0.1654462648607085,475946,523197,0.0587713732230126,0.9412286267769872,0.0,0.0,0.0,0.8345537351392914,0.1654462648607085,2027,target,group_aware_random_forest,single,G3_TCP_Control_Flags,0.8,0.9996991705628446,0.0523369013154269
0.6635856929388486,0.7429418858341374,0.273975276512687,663017,336126,0.0698639703054371,0.9301360296945628,0.0,0.0,0.0,0.726024723487313,0.273975276512687,2027,target,group_aware_random_forest,single,G3_TCP_Control_Flags,0.9,0.9983293982691632,0.0523369013154269
0.7606408692249258,0.8481266105511202,0.3311172886969894,759989,239154,0.0736615924704173,0.9263384075295826,0.0,0.0,0.0,0.6688827113030106,0.3311172886969894,2027,target,group_aware_random_forest,single,G3_TCP_Control_Flags,0.95,0.9940098590285424,0.0523369013154269
0.0,0.0,0.0,0,999143,,,,,,1.0,0.0,2027,target,ordinary_random_forest,single,G4_Rate_Header_Flow_Context,0.8,0.9999126649926116,0.070711283144551
0.0,0.0,0.0,0,999143,,,,,,1.0,0.0,2027,target,ordinary_random_forest,single,G4_Rate_Header_Flow_Context,0.9,0.9993970800012172,0.070711283144551
0.026769941840157,0.0313743490030394,0.00416395575797,26747,972396,0.0263207088645455,0.9736792911354544,0.0,0.0,0.0,0.99583604424203,0.00416395575797,2027,target,ordinary_random_forest,single,G4_Rate_Header_Flow_Context,0.95,0.9971503853542002,0.070711283144551
0.4454497504361238,0.5284282225780143,0.0380552433903117,445068,554075,0.0144562179262494,0.9855437820737504,0.0,0.0,0.0,0.9619447566096884,0.0380552433903117,2027,target,group_aware_random_forest,single,G4_Rate_Header_Flow_Context,0.8,0.9996991705628446,0.0528135900522611
0.5763489310338961,0.6726396353091837,0.1035961436091559,575855,423288,0.0304156428267532,0.9695843571732468,0.0,0.0,0.0,0.8964038563908441,0.1035961436091559,2027,target,group_aware_random_forest,single,G4_Rate_Header_Flow_Context,0.9,0.9983293982691632,0.0528135900522611
0.6886421663365504,0.7749643706035493,0.2648311350328266,688052,311091,0.0650750233993942,0.9349249766006058,0.0,0.0,0.0,0.7351688649671734,0.2648311350328266,2027,target,group_aware_random_forest,single,G4_Rate_Header_Flow_Context,0.95,0.9940098590285424,0.0528135900522611
0.0,0.0,0.0,0,999143,,,,,,1.0,0.0,2027,target,ordinary_random_forest,pairwise_unseen,G1_Packet_Byte_Magnitude+G2_Temporal_Activity,0.8,0.9999126649926116,0.0523109460943815
0.0,0.0,0.0,0,999143,,,,,,1.0,0.0,2027,target,ordinary_random_forest,pairwise_unseen,G1_Packet_Byte_Magnitude+G2_Temporal_Activity,0.9,0.9993970800012172,0.0523109460943815
1.0008577350789629e-06,1.2047133203947122e-06,0.0,1,999142,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2027,target,ordinary_random_forest,pairwise_unseen,G1_Packet_Byte_Magnitude+G2_Temporal_Activity,0.95,0.9971503853542002,0.0523109460943815
6.005146410473776e-06,7.2282799223682735e-06,0.0,6,999137,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2027,target,group_aware_random_forest,pairwise_unseen,G1_Packet_Byte_Magnitude+G2_Temporal_Activity,0.8,0.9996991705628446,0.0415384429315193
0.043957671724668,0.0522375742856351,0.0033063228248654,43920,955223,0.0127276867030965,0.9872723132969036,0.0,0.0,0.0,0.9966936771751346,0.0033063228248654,2027,target,group_aware_random_forest,pairwise_unseen,G1_Packet_Byte_Magnitude+G2_Temporal_Activity,0.9,0.9983293982691632,0.0415384429315193
0.3530695806306004,0.4104578753916824,0.0713136570651209,352767,646376,0.0341783670241264,0.9658216329758736,0.0,0.0,0.0,0.9286863429348792,0.0713136570651209,2027,target,group_aware_random_forest,pairwise_unseen,G1_Packet_Byte_Magnitude+G2_Temporal_Activity,0.95,0.9940098590285424,0.0415384429315193
0.0,0.0,0.0,0,999143,,,,,,1.0,0.0,2027,target,ordinary_random_forest,pairwise_unseen,G1_Packet_Byte_Magnitude+G3_TCP_Control_Flags,0.8,0.9999126649926116,0.0713198219296213
0.0,0.0,0.0,0,999143,,,,,,1.0,0.0,2027,target,ordinary_random_forest,pairwise_unseen,G1_Packet_Byte_Magnitude+G3_TCP_Control_Flags,0.9,0.9993970800012172,0.0713198219296213
0.0001181012127393,0.0001421561718065,0.0,118,999025,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2027,target,ordinary_random_forest,pairwise_unseen,G1_Packet_Byte_Magnitude+G3_TCP_Control_Flags,0.95,0.9971503853542002,0.0713198219296213
0.0335307358406154,0.0398531213519774,0.0024900928609451,33502,965641,0.012566413945436,0.987433586054564,0.0,0.0,0.0,0.9975099071390549,0.0024900928609451,2027,target,group_aware_random_forest,pairwise_unseen,G1_Packet_Byte_Magnitude+G3_TCP_Control_Flags,0.8,0.9996991705628446,0.038044082691918
